artwork_citi_id,artwork_title,image_netx_id,image_netx_uuid,is_public_domain
256,"Lekanis (Covered Dish)",370415,9c85ae53-d689-1f55-4abe-d9b709b4a94f,1
253,"Hydria (Water Jar)",112158,9af8c354-e223-256b-6aa9-71738010d4d5,1
23700,"The Praying Jew",404996,0b5057af-97c6-5eb8-7328-fa9cf46d8751,
4531,"Cooking on the street, San Francisco Earthquake and Fire",350718,acd47be3-a34a-a347-0a09-ccdfadc08f30,
4539,"Women Fighting",123408,a0774533-b4f8-1069-e9c5-91ce9620debc,
2070,Fragment,182245,6b8959d2-940b-c28b-d52d-596ba1aca6ea,1
71573,"A Holiday",400693,af39af38-895d-a374-5ebd-b9089196bf31,
15846,"Bird, from the book of poems ""Milestones of the Season"" (Shibunshu ""Kisetsu-hyo"")",186413,170be0ba-d9b3-09b3-3db6-b978b09adfc1,
4749,"Mrs. George Swinton (Elizabeth Ebsworth)",400909,074c1b1b-fe92-01ce-9e62-cc99369142dd,1
122054,"Alka Seltzer",404290,93a86517-a89f-1b8a-c910-119e3417cc4e,
85,"A Warrior in Full Armor in a Grotto",292347,20543761-f241-3626-1a38-1245e021f52a,1
16499,"Jesus Mocked by the Soldiers",408977,4d03ba14-a01a-d003-404a-cf3f9fb40ede,1
876,"October Day",417579,3ef69544-a84c-dfa4-df6a-346b4b59c351,1
146701,"Mountain Brook",405420,d55b0cfc-0716-d6cd-3b38-5742903ce046,1
45327,"A5: Massachusetts Drawing Room, 1768",365513,4b7da2ff-a964-918a-597f-e694860a0997,1
11952,"""Inez"", Graceland Cemetery, Chicago",339689,2c02d314-fa60-fbc1-ad53-399881f4ca19,
118981,"Corpse and Mirror II",369777,0b884b37-acec-7c15-5077-927bb991f69e,
11898,Illumination,278682,8595c93e-186b-cf12-d7cb-a44096fe761d,
103887,"A Young Lady with a Parrot",232594,2d9fb8b5-b9a3-3e41-270e-3c480f7b317b,1
15715,"Bookplate of the Lakeside Press Library",326637,b4a79d50-8261-2854-9d15-fdb792b45e06,
16776,"After the Hurricane, Bahamas",388726,b34de958-1cbe-065f-4941-c34f64d2b366,1
5705,Skipping,326188,c07a6dc8-7a74-4216-2c35-eaa59f771b87,
845,"Fragment of a Necklace",408824,051007c3-2ef5-64bf-f7dc-71b123d75e4d,1
45348,"A12: Cape Cod Living Room, 1750-1850",365253,cd4bf7c2-d259-738d-05c8-f023b4647c9a,1
84709,"Still Life with Game Fowl",405312,5228201b-fa4a-e167-6c09-5ddaa27cffeb,1
12764,"The Actor Otani Hiroji III as Kawazu no Saburo in the Play Myoto-giku Izu no Kisewata, Performed at the Ichimura Theater in the Eleventh Month, 1770",199743,154292ca-b195-89b4-21f2-3d817307dc24,1
14556,"Auvers, Panoramic View",250881,fa422216-e50a-bb68-3f64-9f9af058dfe8,1
79593,"Ciphers and Constellations in Love with a Woman",293457,1c3dbd1c-5134-0b3c-a414-1a6af4078309,
177,"Stamnos (Mixing Jar)",291032,cccea8f5-8cff-ad2a-e775-1cb9b712f6ab,1
9790,"Coin Depicting the God Zeus",205194,15b5193c-5abb-a6ad-e861-9769b857c91e,1
119521,"Landscape at L'Estaque",424678,f73dcb2d-1efb-c4a9-7c8a-95facc266ed8,
596,"Amulet of the Goddess Isis Nursing the God Horus",212380,11d352ec-dc80-ab36-bac3-6aa690a34017,1
19339,"Arlésiennes (Mistral)",406972,ae6ac285-6887-dd76-4570-d379c786dfae,1
40619,Zapata,251977,81b5faed-1b74-4689-ae83-50fcd5e8f32e,
111656,"Pardon in Brittany",381701,3fa3855e-d7e7-d2a4-0f95-a38268026bad,1
719,"A Burgher of Calais (Jean d'Aire)",388607,d0a72b06-f1ee-4464-d58c-5e39bc0534b3,1
16584,"Houses of Parliament, London",261120,03930df3-1e6c-eeca-8660-c0b22ca477ff,1
28849,"A City Park",408678,72a76270-d6f4-e744-d47b-307873a8e8ff,1
20545,"Rocks at Port-Goulphar, Belle-Île",10549,2765aee9-3d78-ec6c-5c66-a1d9dc8173f6,1
617,"Statuette of Osiris",362533,600c6c87-921f-bf86-00e5-2d9415414ae5,1
44742,"Are They Thinking about the Grape? (Pensent-ils au raisin?)",388201,12662645-5164-4bb1-cfec-3517a4c9779c,1
93802,"A Face from Georgia",240102,5e8ff889-2138-0a5c-267e-c938169285cd,
81555,"Lunch at the Restaurant Fournaise (The Rowers' Lunch)",402594,1a1b74fe-ff2a-8991-0581-5d420f0b840e,1
277,"Kantharos (Drinking Cup)",116455,63879ffb-c96a-7386-659f-ecff2e105efd,1
2816,"Interior at Nice",408084,2193cdda-2691-2802-0776-145dee77f7ea,
19366,"The Actors Tamazawa Saijiro I as the pageboy Umezaburo and Segawa Kikunojo I as Oroku in the play ""Sazareishi Suehiro Genji,"" performed at the Nakamura Theater in the first month, 1744",196828,b4eabb38-0040-2db0-31f0-fe0fa0c5e31c,1
889,"Barks Fleeing Before the Storm",227643,80df29cd-493f-23c0-3e51-4ddc38b3f34f,1
193664,"The Captive Slave",383235,5c3cbb0f-03e6-7d46-60b6-f612ed71b5d3,1
27954,"Terrace and Observation Deck at the Moulin de Blute-Fin, Montmartre",388346,6cb22407-be79-bf0a-1a63-fdf2b99e035b,1
82410,"Untitled (Painting)",248000,df0a03a4-be1c-3f8d-73b1-5941dca57bba,
3083,"Sketches of Patmos, Sardis, Obelisk of Heliopolis",286552,51596129-1036-d146-62df-54adfd954454,1
1889,Fragment,174219,02e1166a-eb1a-054e-5728-be816085910e,1
30839,"The Philosopher's Conquest",406875,7398163e-2357-ac74-254a-273907c5c7d1,
149778,"Allegory of Peace and War",237032,92ad2a28-eac9-e358-6e3c-1c1cf39efd91,1
144356,"CARVING: A Traditional Sculpture",250163,d42239f2-878e-f15e-e5fc-4a041eb4ab01,
67964,"A Family One Evening In A Nudist Camp, Pennsylvania",340549,258f04bb-8262-42b8-63ef-dfd55602bc49,
15705,Resting,365950,f117b976-3897-fbbd-7a1f-ac8a5ccbfa51,1
14568,"Woman under Six Lights",350566,992891de-4d3e-75ce-ba38-1420799e0eef,
160226,"Gasthof zur Muldentalsperre",382372,153493fa-8cc8-4126-f790-0a796bdf84de,
5704,"Aureus (Coin) Portraying Emperor Gordian III",424317,dd12344b-a94f-c14e-657a-480088ead7b2,1
13405,"Goldfish, from the series ""Elegant Comparison of Little Treasures (Furyu kodakara awase)""",194817,eb9067b2-4ac5-b158-408e-c5a9a96505be,1
9793,"Glowing Tree",288503,50f6d561-2e1c-fe5d-de13-e960fff566a2,
1955,Fragment,422232,c7abcac0-f4f6-aef0-80d5-a39f303149f6,1
914,"Gaming Bag",174394,aacb1d9c-89cb-7ed6-198d-9dac8e96a140,1
64724,"The Home of the Heron",369033,0f2d999d-0173-2935-a6d0-0175bb97b2a9,1
64957,"Grapes, Lemons, Pears, and Apples",385778,f11bd233-6cc3-4221-59eb-f7363be4119e,1
137125,"Many Mansions",227300,d94d0e3d-5d89-ce07-ee0f-7fa6d8def8ab,
81512,"Interrupted Reading",409737,1c2d32a7-790c-501a-e124-00f28cf5052d,1
97933,"Water Lily Pond",10550,7a23ad22-2044-6d7d-6315-9b101dadc559,1
20509,Solitaire,428745,bded73a0-160b-e2a4-01f5-b8bec6a79c22,
59646,"Oct. 31, 1978 (Today Series, ""Tuesday"")",369428,8806d7fe-0e1d-128a-5e2b-67fbbdb009cb,
4378,"Arai, from the series ""Fifty-three Stations of the Tokaido (Tokaido gojusan tsugi),"" also known as the Tokaido with Poem (Kyoka iri Tokaido)",200761,5f02bf6d-cc6d-a56f-bebb-c7c8136d43cc,1
7021,"Portrait of Marevna",380871,8cca1b7d-2c6c-5f92-2e9d-6744b0a48aa4,
43784,"E-29: English Roman Catholic Church in the Gothic Style, 1275-1300",366119,ce38cdf4-1c94-d143-c726-d8dc22e360ec,1
73413,"Bust of a Youth (Saint John the Baptist?)",366285,d19683c2-2ef4-e586-7add-c1008b6a8fb2,1
883,"Wounded Lioness",366614,565dd29f-6c02-3f31-3db2-46902059f047,1
70035,"Ballet Skirt or Electric Light",380618,bbb8539a-5d43-0c6b-ca68-61adcb08c370,
640,"The Triumph of Bacchus",315360,6f4f0341-d42e-c755-bbbd-dd42c61144b0,1
44892,"Fish (Still Life)",428710,0cbe27e8-2fec-3445-bc48-ce40a8f2dc25,1
4575,Judith,385311,5b9758c9-24ef-8661-fac0-c9a4229eefd4,1
11024,"Les Propos de Thomas Vireloque: Misere et corde - first speech, then...",317024,5412d41c-5731-4b61-7aee-f8ef3944c229,1
4887,Irises,10506,1f925e43-ff81-5ad7-da75-b28ea651c09f,1
4374,"Maisaka: The Ferry at Imagiri (Maisaka, Imagiri funawatashi), from the series ""Fifty-three Stations of the Tokaido (Tokaido gojusan tsugi),"" also known as the Tokaido with Poem (Kyoka iri Tokaido)",195920,1c1e5e7e-3031-5e5e-3cd6-b744dc7927d3,1
765,Panel,188449,17e9f087-8b84-4b31-c387-2bd1829c6d70,1
43778,"E-28: German Sitting Room of the Biedermeier Period, 1815-50",365465,10c9f0c4-4dd7-05f3-6d98-1aa75317195c,1
551,"Shabti of Wahibreemakhet",108110,7065688f-f571-dbd0-9e97-3140c8076a95,1
20701,"Waterloo Bridge, Sunlight Effect",10531,827d02ef-6765-9728-c07e-52ad22b73fd3,1
120746,Untitled,356528,223e1e67-9ca7-2867-4e83-5958eb3e4a91,
120048,"Frida Kahlo Rivera",340066,9d14c98e-6fa8-1ad8-93e5-37ad89b77191,
144969,"The Interior of the Palm House on the Pfaueninsel Near Potsdam",407901,38bb6be4-223e-af7a-7e18-f9ad0c388d3c,1
15716,"Saint Christopher Meets Satan; Saint Christopher before the King of Lycia",383745,2304d661-2cb9-b550-bc41-9ff923177fc5,1
10025,"Composition with Black and Gray",288421,f57a4835-8965-429b-db9a-dc689098eedc,
44018,"Croquet Scene",404555,f7b2db45-f393-653c-07ef-84319b0cdb92,1
1871,"Fragment (From an Orphrey Band)",417456,13c19cfb-4241-1c09-13a9-4bf5b11f3cb4,1
2166,"The Wedding at Cana",369088,0b0b5c15-0633-376b-278e-2660f09b582a,1
13487,"Young Spartan Girls Challenging Boys",385275,ca2932b4-6c0c-5482-2ae5-8b74926d7b73,1
14664,"Moulin de la Galette",238515,156aaed6-fe3c-a13c-f39e-55f381205929,1
65821,"Composition (No. 1) Gray-Red",408210,254c654f-354a-0f4f-28b5-8eb01a02e95c,1
76571,"View of Cotopaxi",408132,33fc29fc-097b-576b-c9e6-c3352d9d3f15,1
16617,Chrysanthemums,401976,479aff61-784e-e833-fd82-50ba8c819514,1
110507,"In the Sea",421547,fa81bfb9-5a07-5e3c-33b4-4efde68981c8,1
45360,"A17: Pennsylvania Kitchen, 1752",366944,3987d32c-0d3e-322f-6983-fe31d071d1e2,1
11050,"No. 37: Miyanokoshi, from the series ""Sixty-nine Stations of the Kisokaido (Kisokaido rokujukyu tsugi no uchi)""",201696,0c3cfa88-eaac-afd5-63eb-c74e7b4d9382,1
80062,"Edtaonisl (Ecclesiastic)",224948,bc30321e-1e8b-6ccb-e3da-01b01fe598e1,
884,"Tiger Resting",367394,1bc44619-6b1d-5398-cf41-f4af38f6e17f,1
16551,"Beata Beatrix",234902,194674a2-f451-65f7-ba46-6aac4d894f0b,1
80530,"Virgin and Child with an Angel",414166,b59cc3e9-a7c0-5aa1-1a22-bb472bb2e6d4,1
43690,"E-3: English Reception Room of the Jacobean Period, 1625-55",367441,f71132c4-9179-4b8c-b091-8f7a815193a7,1
62042,"Still Life with Dead Game, Fruits, and Vegetables in a Market",362167,d9bde524-38b2-4262-3338-e4d06a50746d,1
153701,"Reclining Woman",361772,a3c73ab6-76b7-a016-5bff-ab2bc566d26f,
14488,Butterfly,305709,d92660fb-b49a-ff1f-e761-0efacce3023f,1
916,"Shawl Border Fragment",237984,c3e58139-f4d2-78e7-73ad-0c9d558d277e,1
43739,"E-17: French Bedroom, Late 16th Century",366077,31bd3194-f8a2-e1f7-3232-d2f0fd172f00,1
191556,"The Room No. VI",386930,3cc73910-3b2a-5e23-b458-679d84188f06,
885,"A Mounted Officer",369924,9c1e2826-e79b-4b4d-73f9-2ba8c8b00180,1
532,Bottle,404856,69fa6133-2b25-30b8-4234-def11cc9b70e,1
2189,Ready-to-Wear,380759,8a4e78cf-d284-f262-6c9d-0ad15bc2d43b,
8699,"Head of Young Woman, Resting on Hand",314104,da08f33d-df1b-10d4-3a71-e6afff00b329,
10035,"Landscape Against the Light",289784,f3dcc8fb-0ff7-5762-b532-aad69634093e,
11911,"Venetian Domes",280337,5fb05fcb-5afb-d8c1-62a5-fdc673efa37d,
81557,Seascape,403282,caf4fa39-e2e8-344a-542c-2d9a03ec9d4b,1
18075,"The cannon 'Mons Meg' at Edinburgh Castle, and a private in the 2nd battalion of Royal Scots who garrisoned the Castle in 1846",352015,34dc6d7b-0201-bd9d-687d-06993555700b,1
9565,"A Stagecoach",295593,83984aa4-5b19-7b94-9152-f1f3c4188f61,1
207293,"Painterly Realism of a Football Player—Color Masses in the 4th Dimension",405828,12baff03-af57-0410-df53-740c56575732,
20729,Laöcoon,319903,fdb1d58b-9d4c-4834-c1e6-64dc76f54089,1
74699,"Houses at Chatou",404848,3c8b9059-bc65-f925-8c59-a9b7bd9f98c6,
25740,"Scenes from the Life of Saint John the Baptist",237650,a6c18204-e035-5fd0-408e-46b27d1ee6c5,1
1897,Fragment,414763,9fd78ddb-6260-a568-1b6a-7a651631314f,1
147513,"Human Nature/Life Death",387863,7bac3e48-0e65-9d28-1e26-8f7ddb2a8d88,
522,"Dalmatic with Apparel and Orphrey Band",181043,bea3ac4e-d864-ba2b-3ff2-ee883fcd1838,1
97910,"The Advance-Guard, or The Military Sacrifice (The Ambush)",406668,375c77df-2819-fe65-f129-c3bc6ea2ce37,1
145681,"Frederick Douglass",363112,a146920f-65dd-66d0-68ec-f6fff2451e5e,1
66039,"Head of a Woman (Fernande)",408082,b8a75427-6434-8c35-9b2f-af6e126569d2,
5813,"A child from the Sudeten region of Czechoslovakia plays with a homemade doll. Her family, temporarily housed in the ruins of a military barracks, were among thousands of displaced persons in the region, Vienna, Austria",349150,58edc5c8-0eb9-9124-3b13-50c0b32b063d,
45316,"A1: Massachusetts Living Room and Kitchen, 1675-1700",366375,03d8fae5-16ca-9e51-fcd0-bfa80601a2a1,1
10637,Tureen,410630,b7866b85-79c6-26ef-587f-0eec53650a3c,1
45352,"A14: Pennsylvania Drawing Room, 1834-36",365755,3b028fe9-2b75-9cdd-c5cc-2c9a614acdf0,1
887,"Landscape with Figures",71826,ad3280c6-611a-c136-29b8-8f303a02f416,1
8746,"Abstract Portrait Vessel of a Ruler with Painted Face Resting on Feet",411971,6545873f-56c1-7192-7332-0c1f3fc50b87,1
9058,"Blackware Jar with Single Spout",408943,23b4bf92-ef74-b49b-5c3f-6ed8b0798f05,1
99782,"Soap Bubble Set",410819,2c51c340-9800-e354-0507-d3fdb0d127b6,
65509,"The Feast in the House of Simon",251054,75886aaa-002a-2047-a05c-baf73f0ac093,1
18757,"Ceremonial Knife (Tumi)",216464,801ac46f-ead4-a77a-8523-34dfade43877,1
125660,"The Wedding",387073,d58d7e2d-a735-a07d-6625-6aea4f58e27b,
13506,"Woman Bathing",403605,80d10451-fb2d-643c-27f0-0b80751d4dee,1
105466,"The Battle between the Gods and the Giants",385507,9bc9134c-6b57-80be-c118-566667a615ae,1
111642,"The Awakening of the Forest",408768,b2807692-aa25-70e1-ce93-3ab262519186,
10022,"Virgin of the Immaculate Conception",371293,8f5eb3da-b6fb-9250-47d4-2af7d0731484,1
185766,"Festival in Montmartre",381009,7a77364c-1a8c-b5e0-d13f-62da7c1e4aab,
86998,"Sandvika, Norway",11478,07d8dd31-d44b-85aa-ab09-ca51ee86f631,1
28096,"The Waterfall",385298,f6f8ebf0-b3a4-066d-d4c7-32aeaba44d1f,
110673,"Mater Dolorosa (Sorrowing Virgin)",408258,66c1797f-b87e-8736-cdf6-c490bd34863b,1
223,"Bowl with Textured Surface Decoration in Basketry-Like Pattern",418802,e9b339ba-4bde-337c-936a-77eca92d7ae9,1
110970,"On the Threshold of Liberty",406217,65c4dc22-a1e9-3b36-ae62-0064c04eeb94,
157160,"The Flooded Grave",388746,3df4023e-eb91-249b-9aeb-c754cf708252,
9334,"Old Munich",324406,29f61a40-d663-66f2-a5fb-a448776b3568,
153799,"Woman Bathing Her Feet in a Brook",407036,5ccaee46-a1a0-5035-821c-0547aa35c070,1
62371,"Madame Cézanne in a Yellow Chair",259302,02584b05-513c-5322-f81e-5f0c4139e6b3,1
70065,Afterglow,403391,2e796bd8-4e0b-f55a-7c69-75a70a3e97d7,
7625,"Anne-Sophie Herbert, Comtess de Carnarvon",331660,fde18b75-3cae-03d0-26d9-a0e58cc39f07,1
18668,"Artist's Mother",278916,4aa073f9-d20c-3d26-a46d-a50e112d403d,
5349,"New England Headlands",402546,f72dbf42-8655-8788-d899-9e87a0466d28,1
100250,"Interrogation II",217267,00dbea0a-d94b-ec69-dc3f-cb4f3eef7a96,
111318,"Stack of Wheat",10591,27c1d720-8ca5-79a4-5e51-530bf75c1591,1
24836,"Brushstroke with Spatter",231724,67d57b34-ccd0-cb2f-c64d-9ea107f914b8,
819,Abdiel,366497,0f402a40-9f71-ba6f-53a7-18b24215167d,1
18951,"Yellow Dancers (In the Wings)",216157,8fe022ba-e358-5cda-aa70-d96edd0b4f20,1
76395,"Flower Clouds",368924,89230c79-97dc-d6d6-8821-1c2f99893bb8,1
896,"The Road to Market",369333,6aaa3537-abbf-f49e-877f-4d8e8e4d50c2,1
117319,Sharecropper,407771,f3c68069-b982-886d-8c07-d4108732a58e,
9148,"Ballet Dancers",386404,43249182-2ef0-8d18-3d32-0b9af3606ed3,1
87467,"Édouard Manet",404780,dd4f9115-150c-2f1a-0f37-50899553d6b4,1
186049,"The First Part of the Return from Parnassus",388031,bcd6b69a-80f4-6f89-d8cd-817237f8fe7e,
57051,"The Fountains",239186,62fd0e14-d7fe-0d01-ab00-1eed84b4f294,1
154121,"Calf's Head and Ox Tongue",424766,0274aa9e-95d1-2a8e-12e3-2b09d7749b4f,1
8862,"Stirrup Spout Vessel with Fineline Enthroned Warrior Motif",417964,cb340983-cdae-7b8a-0927-2a0aad13318d,1
76258,Birth,269813,dc0610ff-2182-ecad-b457-97a523db2a63,
10018,"Dancing Girl",406631,c96955c7-879a-8ace-12a0-a416c4d264fe,
9378,Self-Portrait,226976,a05a0751-ae77-2e3a-9421-0d5a666c47fe,1
23968,"Nude under a Pine Tree",406149,b7b7ecd0-5a50-b89a-c72a-d435a1957c73,
14691,"Bishop at Mass in a Historiated Initial ""P"" from a Choirbook",296096,2fc10d4a-d1e1-4f9a-ba60-aaf19aa27379,1
58135,"Portrait Head of Emperor Hadrian",218666,4ba54d83-416b-92bf-6098-89ffec76a496,1
12874,"Abstraction (Guitar and Glass)",382148,9f91f7e3-daa8-8969-31c1-892d5af19404,
13543,Untitled,403724,e299fbb6-33bd-f6b5-aeee-d0f0a8fd455a,
10983,"Les Propos de Thomas Vireloque: His Majesty the King of beasts",323781,1516d2bc-5d28-0d78-8c9a-1556d0f8a99a,1
6081,"Study for Marphise and the Mistress of Pinabel",273392,42b0b6f7-a093-879a-38de-32692d7e7c64,1
18438,"Melon-Shaped Water Pot",421837,b8dce7d8-2de9-f915-652e-ba1899dbd081,1
19118,"Door Boss: Bust of a Satyress",238475,32c7afd7-bcc0-e5cd-9d4c-74dc04504bd6,1
73669,"Atmospheric Chair",366604,36cba2a3-82c5-ac50-a029-8ef405db4368,
135430,"Weeping Woman I",406471,754e38df-cb81-944d-654c-dcdbe40def2b,
111317,"Amédée-David, the Comte de Pastoret",235255,8d119fd0-2f57-f20e-a3f5-a573904001e9,1
14561,"The Vase of Tulips",386596,84d735ec-8a8f-4605-a40d-2824506f373a,1
1601,"Panel (Judith with the head of Holofernes, Possbily from an Altar Frontal)",238828,29ca142c-9294-b70b-c443-86b3877f02f9,1
462,"Tapestry (Four Servants)",181868,177454db-4504-cf82-0683-70990be7bf9c,1
14591,"Woman Reading",407799,fd991fea-0c13-8444-7879-aba467f1d9db,1
22938,"Drawing Lots for Prizes (Ho biki)",420081,8ea8bc1f-f741-b668-90e3-27f299b36f85,1
23972,"Virgin and Child with the Young Saint John the Baptist",385948,d63b9402-c42b-cce3-aa63-6d213ad621cd,1
1990,Fragment,183175,47171d0c-a96e-8546-196c-c5785fa6c039,1
189595,"Pair of Headdresses (Chiwara Kunw)",361956,befc5db1-dacc-7e12-ba22-af8883725975,
16327,"The Annunciation",405227,77951d0c-d781-eac6-f4ff-f13cc5cfc0cf,1
2923,Buildings,404340,055dc7e6-b6b8-8ac9-021d-bfb27fa0e525,
102963,"The Titanic",410236,03cdd6a7-a043-2ac8-3de0-addd99c0ff88,
26650,"On a Balcony",402268,f22e6d71-10a8-451e-5749-f05c469f26af,1
45358,"A16: Pennsylvania Drawing Room, 1761",366471,24e660fe-6b3c-e725-9d19-71714be0ca3a,1
45366,"A19: Maryland Dining Room, 1770-74",365450,310118f3-a6b0-68c0-3faa-b00d83646d63,1
105800,"Train Station",381789,f2c5656a-1347-c1f3-a32a-77c80102927d,
81505,"Lion Hunt",223794,3f0cd83f-84db-23e9-fb41-286de4bdae62,1
12021,"Nude Study",309646,2455c6eb-cba3-1170-e010-ccfe8c9802c1,
5616,"Aureus (Coin) Portraying Emperor Otho",422998,d18c2b8e-463a-9903-f96d-f8a01bd0a550,1
8987,"Painting with Green Center",365330,c68f33ec-feb1-5277-334b-b71ac15ae394,1
49714,"The Artist Looks at Nature",381304,1fa655f4-8fcc-df9f-f32d-6e3e41465186,
56166,"Relief of a Falling Warrior",409268,9e4f8394-4072-5915-2eea-e55132035165,1
21934,"Kitchen Scene",233592,68452725-eba5-06e3-46d2-50c678a5d672,1
8983,"Painting with Troika",406748,08da4ff3-3bf6-9bbd-230c-492382034f3d,1
1890,Fragment,421187,1857e961-28af-8e65-f840-fe8189f45f96,1
14650,"Alfred Sisley",401641,64693216-bc82-0d21-9e57-86f8fc2e632b,1
88624,"City of Drawers",229099,86cb98bf-0279-86ce-3995-fa42e6d76be2,
84551,"Bell Krater (Mixing Bowl)",368784,10d782f2-d7e8-4f1d-9779-8302ca35e29e,1
109832,Untitled,361631,a7e040e4-90c7-e0e0-803f-d1e4233c4ab1,
158751,Spring,363820,ba74b990-fc26-64fd-4704-328e99e1eef8,
10062,"Antoninianus (Coin) Portraying Mariniana",205999,0cd706ee-b87b-3896-fc55-52c91c979f3c,1
186682,"Grey Diamond",387165,774ca6e8-8b8e-47e5-f194-3226795c3ffc,
10992,"Woman in Interior",365643,2ece1308-12e3-1dea-6be2-6ede259c19bb,
43718,"E-11: English Entrance Hall of the Georgian Period, c. 1775",365325,ad234d62-7f46-5f38-9bb4-73df45e5f8fc,1
55476,"Berlin Radio Tower",406526,528b887f-bb21-b9c3-2179-ac6e803aef6d,
158749,"Peru - Machu Picchu, Morning Light",364917,67b6776b-09df-bf71-72e9-5b43446906b4,
111654,"The Policeman",406925,10dd1877-fbdd-5a2d-adf9-b62b24c89ba9,
3070,"Elector Frederick III of Saxony, from Speculum intellectuale felicitatis humane",127513,45944c93-e51d-dd15-7853-4a99717d0e51,1
3866,"Bonnet Veil",177686,370b45dd-adc1-7381-1bd6-bd6759dae175,1
618,"""The Arts"" Ewer and Basin",228688,f6093dc6-a3c2-f783-f921-a9bb8449c6c6,1
9090,"Jar in the Form of a Phallus",417316,75e2026b-f2d0-889d-4bd6-ff8286c4c371,1
71978,"Reclining Nude",406589,28f20fcd-a5b3-04b3-2dc9-4c5c79ff7b6b,
186128,"May Pole, Short Mountain Sanctuary, Liberty, Tennessee",151603,7ff6d6f0-f9ea-81d8-499e-3cbbb0a73df9,
11096,"Sketches of Four Heads and a Child",328922,0c3c4603-73f4-50e5-5af6-04cff1fde3ad,1
6065,"Parallèlement (In Parallel)",274996,e069b748-e858-f978-54f6-dbd829c0a0ef,
796,"Atsuita karaori (Noh Costume)",241511,2c7b5171-f708-0832-bb41-03f4c8f06b3d,1
57048,"The Old Temple",369014,00fdacbb-872a-1091-3272-39967374ec07,1
38666,"The Water Fan",384189,1de73bb7-52d6-e099-f4e1-763e201e78fa,1
120215,"Female Face Mask (Mwana Pwo)",370017,cd4c919e-8b08-0571-975e-2f56c6746805,
11873,"The Builders",330942,2070ab75-0c8e-0fce-90e1-a1230fe5be07,1
81566,"The Sacred Grove, Beloved of the Arts and the Muses",366752,94bfb508-31cc-7c9f-63a9-5478c826129a,1
16156,"Saint John the Baptist Entering the Wilderness",385233,e8d8a10a-0a24-6029-4fdc-3e59caaac457,1
81551,"The Place du Havre, Paris",409285,0ff20364-c795-c2ca-c1e8-e5a848f09554,1
81546,"The Petite Creuse River",10535,ec1f6262-09c2-8f7e-baa9-9c0b267337ff,1
229379,"Mr. Pointy",227260,5fa7667c-0e32-1c68-7495-5d8615ef7d4a,
11054,"No. 32: Seba, from the series ""Sixty-nine Stations of the Kisokaido (Kisokaido rokujukyu tsugi no uchi)""",199233,f7a5cc17-a592-2068-49db-fbc068e9491c,1
15913,"Lake Chuzenji, Nikko (Nikko Chuzenjiko)",202632,4f9d799e-3a72-f20c-dd4b-b84a37bc289c,
840,Earring,200485,36b97743-1491-654f-befc-be835b112afc,1
9024,"Sleeping Muse",405412,38e4ddb6-35d0-e854-66c5-0d44b9d8c11f,
27307,"Madame de Pastoret and Her Son",367949,72227c9e-413c-8930-477d-5a90e0a2123c,1
91620,"Portrait Vessel of a Ruler",419495,239e0072-de08-cb26-1484-4776fc27b0fb,1
111636,"A Boy Named Alligator",369268,55bed66c-1551-5073-ac7e-3d253dbfd36c,
86380,Buddha,363848,598c063a-8071-e4d5-675e-111961495738,1
100829,"Magnolias on Light Blue Velvet Cloth",428760,0729fbba-51e3-a2d7-6d4d-61c2be62af3f,1
11137,"Berthe Morisot in Silhouette",312648,8f53423c-bef7-d779-fa8c-3ca48ed92050,1
576,Fan,181614,13ec274d-ce05-b55d-88ee-c716b6b6a5c8,1
14647,"Young Woman Sewing",403923,147e3ce7-1c08-fa84-57f7-f59d4ec90d3c,1
95183,"Beggar with a Duffle Coat (Philosopher)",409910,1a087ef7-8455-e5d0-0b2b-9738cd33058c,1
60656,"The Star",238090,0850f3ab-a29d-acc7-0d3b-0551ceeea5ed,1
9452,"Peter Isbrandt",323522,299d73c3-bd4b-acd2-5b41-4a8a0871d55e,1
14634,Vétheuil,10480,d39b1026-7d8d-6e6a-738e-8a136b1a0033,1
